2026-07-26 06:55:30 | INFO | Loading data...
2026-07-26 06:55:30 | INFO | Using panel artifact: /orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference_7/panel_data.npz
2026-07-26 06:55:30 | INFO | Using x_0 artifact: /orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference_7/x_0.npy
2026-07-26 06:55:30 | INFO | Using fit config: /orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference_7/fits_baselines/treatment_split_rank_1_uv_1_e1/fit_realized_config.yaml
2026-07-26 06:55:30 | INFO | Using model artifact directory: /orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference_7
2026-07-26 06:55:30 | INFO | Using truth artifact directory: /orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference_7
2026-07-26 06:55:30 | INFO | Configured optimizer mode: alternating_treatment_split_latent_rank
2026-07-26 06:55:30 | INFO | Configured latent rank: 1
2026-07-26 06:55:30 | INFO | Using a fixed known graph with scalar xi.
2026-07-26 06:55:30 | INFO | Fit-time hard bounds active: False
2026-07-26 06:55:30 | INFO | Fixed scalar parameters: {'beta': 0.0, 'xi': 0.0, 'eta': 0.0}
2026-07-26 06:55:30 | INFO | Warm-start fixed scalars: {} for 0 steps
2026-07-26 06:55:30 | INFO | Beta-gradient mask before s: False with s=0
2026-07-26 06:55:30 | INFO | Beta-gradient mask after e: False with e=9
2026-07-26 06:55:30 | INFO | Alternating V-column L2-ball constraint active with radius 1.0
2026-07-26 06:55:30 | INFO | Optimizer settings: steps=20000, tol=1e-09, n_starts=1, seed=0, lambda_nuclear=0.0, lambda_frobenius=0.0, lambda_uv_ridge=0.1, v_column_l2_max=1.0, proximal_lr=1.0
2026-07-26 06:55:30 | INFO | Treatment-split alternating low-rank start 1/1 | seed=0 | initial_loss=0.693169 | initial_penalized=0.693181
2026-07-26 06:55:30 | INFO | Treatment-split alternating low-rank iter 0 | Loss: 0.691675 | Penalized: 0.691693
2026-07-26 06:55:54 | INFO | Treatment-split alternating low-rank iter 1900 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:55:55 | INFO | Treatment-split alternating low-rank iter 2000 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:55:57 | INFO | Treatment-split alternating low-rank iter 2100 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:55:58 | INFO | Treatment-split alternating low-rank iter 2200 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:55:59 | INFO | Treatment-split alternating low-rank iter 2300 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:56:00 | INFO | Treatment-split alternating low-rank iter 2400 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:56:02 | INFO | Treatment-split alternating low-rank iter 2500 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:56:03 | INFO | Treatment-split alternating low-rank iter 2600 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:56:04 | INFO | Treatment-split alternating low-rank iter 2700 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:56:05 | INFO | Treatment-split alternating low-rank iter 2800 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:56:07 | INFO | Treatment-split alternating low-rank iter 2900 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:56:08 | INFO | Treatment-split alternating low-rank iter 3000 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:56:09 | INFO | Treatment-split alternating low-rank iter 3100 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:56:11 | INFO | Treatment-split alternating low-rank iter 3200 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:56:12 | INFO | Treatment-split alternating low-rank iter 3300 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:56:13 | INFO | Treatment-split alternating low-rank iter 3400 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:56:14 | INFO | Treatment-split alternating low-rank iter 3500 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:56:16 | INFO | Treatment-split alternating low-rank iter 3600 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:56:17 | INFO | Treatment-split alternating low-rank iter 3700 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:56:18 | INFO | Treatment-split alternating low-rank iter 3800 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:56:20 | INFO | Treatment-split alternating low-rank iter 3900 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:56:21 | INFO | Treatment-split alternating low-rank iter 4000 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:56:22 | INFO | Treatment-split alternating low-rank iter 4100 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:56:23 | INFO | Treatment-split alternating low-rank iter 4200 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:56:25 | INFO | Treatment-split alternating low-rank iter 4300 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:56:26 | INFO | Treatment-split alternating low-rank iter 4400 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:56:27 | INFO | Treatment-split alternating low-rank iter 4500 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:56:28 | INFO | Treatment-split alternating low-rank iter 4600 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:56:30 | INFO | Treatment-split alternating low-rank iter 4700 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:56:31 | INFO | Treatment-split alternating low-rank iter 4800 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:56:32 | INFO | Treatment-split alternating low-rank iter 4900 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:56:34 | INFO | Treatment-split alternating low-rank iter 5000 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:56:35 | INFO | Treatment-split alternating low-rank iter 5100 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:56:36 | INFO | Treatment-split alternating low-rank iter 5200 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:56:37 | INFO | Treatment-split alternating low-rank iter 5300 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:56:39 | INFO | Treatment-split alternating low-rank iter 5400 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:56:40 | INFO | Treatment-split alternating low-rank iter 5500 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:56:41 | INFO | Treatment-split alternating low-rank iter 5600 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:56:43 | INFO | Treatment-split alternating low-rank iter 5700 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:56:44 | INFO | Treatment-split alternating low-rank iter 5800 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:56:45 | INFO | Treatment-split alternating low-rank iter 5900 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:56:46 | INFO | Treatment-split alternating low-rank iter 6000 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:56:48 | INFO | Treatment-split alternating low-rank iter 6100 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:56:49 | INFO | Treatment-split alternating low-rank iter 6200 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:56:50 | INFO | Treatment-split alternating low-rank iter 6300 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:56:51 | INFO | Treatment-split alternating low-rank iter 6400 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:56:53 | INFO | Treatment-split alternating low-rank iter 6500 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:56:54 | INFO | Treatment-split alternating low-rank iter 6600 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:56:55 | INFO | Treatment-split alternating low-rank iter 6700 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:56:57 | INFO | Treatment-split alternating low-rank iter 6800 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:56:58 | INFO | Treatment-split alternating low-rank iter 6900 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:56:59 | INFO | Treatment-split alternating low-rank iter 7000 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:57:00 | INFO | Treatment-split alternating low-rank iter 7100 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:57:02 | INFO | Treatment-split alternating low-rank iter 7200 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:57:03 | INFO | Treatment-split alternating low-rank iter 7300 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:57:04 | INFO | Treatment-split alternating low-rank iter 7400 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:57:06 | INFO | Treatment-split alternating low-rank iter 7500 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:57:07 | INFO | Treatment-split alternating low-rank iter 7600 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:57:08 | INFO | Treatment-split alternating low-rank iter 7700 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:57:09 | INFO | Treatment-split alternating low-rank iter 7800 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:57:11 | INFO | Treatment-split alternating low-rank iter 7900 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:57:12 | INFO | Treatment-split alternating low-rank iter 8000 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:57:13 | INFO | Treatment-split alternating low-rank iter 8100 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:57:15 | INFO | Treatment-split alternating low-rank iter 8200 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:57:16 | INFO | Treatment-split alternating low-rank iter 8300 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:57:17 | INFO | Treatment-split alternating low-rank iter 8400 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:57:18 | INFO | Treatment-split alternating low-rank iter 8500 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:57:20 | INFO | Treatment-split alternating low-rank iter 8600 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:57:21 | INFO | Treatment-split alternating low-rank iter 8700 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:57:22 | INFO | Treatment-split alternating low-rank iter 8800 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:57:23 | INFO | Treatment-split alternating low-rank iter 8900 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:57:25 | INFO | Treatment-split alternating low-rank iter 9000 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:57:26 | INFO | Treatment-split alternating low-rank iter 9100 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:57:27 | INFO | Treatment-split alternating low-rank iter 9200 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:57:29 | INFO | Treatment-split alternating low-rank iter 9300 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:57:30 | INFO | Treatment-split alternating low-rank iter 9400 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:57:31 | INFO | Treatment-split alternating low-rank iter 9500 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:57:32 | INFO | Treatment-split alternating low-rank iter 9600 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:57:34 | INFO | Treatment-split alternating low-rank iter 9700 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:57:35 | INFO | Treatment-split alternating low-rank iter 9800 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:57:36 | INFO | Treatment-split alternating low-rank iter 9900 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:57:38 | INFO | Treatment-split alternating low-rank iter 10000 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:57:39 | INFO | Treatment-split alternating low-rank iter 10100 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:57:40 | INFO | Treatment-split alternating low-rank iter 10200 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:57:41 | INFO | Treatment-split alternating low-rank iter 10300 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:57:43 | INFO | Treatment-split alternating low-rank iter 10400 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:57:44 | INFO | Treatment-split alternating low-rank iter 10500 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:57:45 | INFO | Treatment-split alternating low-rank iter 10600 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:57:46 | INFO | Treatment-split alternating low-rank iter 10700 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:57:48 | INFO | Treatment-split alternating low-rank iter 10800 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:57:49 | INFO | Treatment-split alternating low-rank iter 10900 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:57:50 | INFO | Treatment-split alternating low-rank iter 11000 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:57:52 | INFO | Treatment-split alternating low-rank iter 11100 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:57:53 | INFO | Treatment-split alternating low-rank iter 11200 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:57:54 | INFO | Treatment-split alternating low-rank iter 11300 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:57:55 | INFO | Treatment-split alternating low-rank iter 11400 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:57:57 | INFO | Treatment-split alternating low-rank iter 11500 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:57:58 | INFO | Treatment-split alternating low-rank iter 11600 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:57:59 | INFO | Treatment-split alternating low-rank iter 11700 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:58:00 | INFO | Treatment-split alternating low-rank iter 11800 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:58:02 | INFO | Treatment-split alternating low-rank iter 11900 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:58:03 | INFO | Treatment-split alternating low-rank iter 12000 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:58:04 | INFO | Treatment-split alternating low-rank iter 12100 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:58:06 | INFO | Treatment-split alternating low-rank iter 12200 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:58:07 | INFO | Treatment-split alternating low-rank iter 12300 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:58:08 | INFO | Treatment-split alternating low-rank iter 12400 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:58:09 | INFO | Treatment-split alternating low-rank iter 12500 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:58:11 | INFO | Treatment-split alternating low-rank iter 12600 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:58:12 | INFO | Treatment-split alternating low-rank iter 12700 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:58:13 | INFO | Treatment-split alternating low-rank iter 12800 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:58:15 | INFO | Treatment-split alternating low-rank iter 12900 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:58:16 | INFO | Treatment-split alternating low-rank iter 13000 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:58:17 | INFO | Treatment-split alternating low-rank iter 13100 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:58:18 | INFO | Treatment-split alternating low-rank iter 13200 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:58:20 | INFO | Treatment-split alternating low-rank iter 13300 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:58:21 | INFO | Treatment-split alternating low-rank iter 13400 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:58:22 | INFO | Treatment-split alternating low-rank iter 13500 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:58:23 | INFO | Treatment-split alternating low-rank iter 13600 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:58:25 | INFO | Treatment-split alternating low-rank iter 13700 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:58:26 | INFO | Treatment-split alternating low-rank iter 13800 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:58:27 | INFO | Treatment-split alternating low-rank iter 13900 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:58:29 | INFO | Treatment-split alternating low-rank iter 14000 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:58:30 | INFO | Treatment-split alternating low-rank iter 14100 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:58:31 | INFO | Treatment-split alternating low-rank iter 14200 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:58:32 | INFO | Treatment-split alternating low-rank iter 14300 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:58:34 | INFO | Treatment-split alternating low-rank iter 14400 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:58:35 | INFO | Treatment-split alternating low-rank iter 14500 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:58:36 | INFO | Treatment-split alternating low-rank iter 14600 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:58:38 | INFO | Treatment-split alternating low-rank iter 14700 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:58:39 | INFO | Treatment-split alternating low-rank iter 14800 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:58:40 | INFO | Treatment-split alternating low-rank iter 14900 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:58:41 | INFO | Treatment-split alternating low-rank iter 15000 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:58:43 | INFO | Treatment-split alternating low-rank iter 15100 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:58:44 | INFO | Treatment-split alternating low-rank iter 15200 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:58:45 | INFO | Treatment-split alternating low-rank iter 15300 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:58:46 | INFO | Treatment-split alternating low-rank iter 15400 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:58:48 | INFO | Treatment-split alternating low-rank iter 15500 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:58:49 | INFO | Treatment-split alternating low-rank iter 15600 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:58:50 | INFO | Treatment-split alternating low-rank iter 15700 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:58:52 | INFO | Treatment-split alternating low-rank iter 15800 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:58:53 | INFO | Treatment-split alternating low-rank iter 15900 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:58:54 | INFO | Treatment-split alternating low-rank iter 16000 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:58:55 | INFO | Treatment-split alternating low-rank iter 16100 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:58:57 | INFO | Treatment-split alternating low-rank iter 16200 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:58:58 | INFO | Treatment-split alternating low-rank iter 16300 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:58:59 | INFO | Treatment-split alternating low-rank iter 16400 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:59:01 | INFO | Treatment-split alternating low-rank iter 16500 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:59:02 | INFO | Treatment-split alternating low-rank iter 16600 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:59:03 | INFO | Treatment-split alternating low-rank iter 16700 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:59:04 | INFO | Treatment-split alternating low-rank iter 16800 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:59:06 | INFO | Treatment-split alternating low-rank iter 16900 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:59:07 | INFO | Treatment-split alternating low-rank iter 17000 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:59:08 | INFO | Treatment-split alternating low-rank iter 17100 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:59:10 | INFO | Treatment-split alternating low-rank iter 17200 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:59:11 | INFO | Treatment-split alternating low-rank iter 17300 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:59:12 | INFO | Treatment-split alternating low-rank iter 17400 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:59:13 | INFO | Treatment-split alternating low-rank iter 17500 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:59:15 | INFO | Treatment-split alternating low-rank iter 17600 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:59:16 | INFO | Treatment-split alternating low-rank iter 17700 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:59:17 | INFO | Treatment-split alternating low-rank iter 17800 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:59:18 | INFO | Treatment-split alternating low-rank iter 17900 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:59:20 | INFO | Treatment-split alternating low-rank iter 18000 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:59:21 | INFO | Treatment-split alternating low-rank iter 18100 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:59:22 | INFO | Treatment-split alternating low-rank iter 18200 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:59:23 | INFO | Treatment-split alternating low-rank iter 18300 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:59:25 | INFO | Treatment-split alternating low-rank iter 18400 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:59:26 | INFO | Treatment-split alternating low-rank iter 18500 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:59:27 | INFO | Treatment-split alternating low-rank iter 18600 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:59:29 | INFO | Treatment-split alternating low-rank iter 18700 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:59:30 | INFO | Treatment-split alternating low-rank iter 18800 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:59:31 | INFO | Treatment-split alternating low-rank iter 18900 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:59:32 | INFO | Treatment-split alternating low-rank iter 19000 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:59:34 | INFO | Treatment-split alternating low-rank iter 19100 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:59:35 | INFO | Treatment-split alternating low-rank iter 19200 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:59:36 | INFO | Treatment-split alternating low-rank iter 19300 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:59:37 | INFO | Treatment-split alternating low-rank iter 19400 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:59:39 | INFO | Treatment-split alternating low-rank iter 19500 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:59:40 | INFO | Treatment-split alternating low-rank iter 19600 | Loss: 0.630044 | Penalized: 0.645019
2026-07-26 06:59:41 | INFO | Treatment-split alternating low-rank iter 19700 | Loss: 0.630044 | Penalized: 0.645019
