execution_mode,configured_num_folds,split_source,outer_num_folds,test_fold_id,cv_spec_path,experiment_name,experiment_slug,experiment_path,search_name,search_slug,candidate_name,candidate_slug,candidate_index,cv_fold_id,fit_path
cv,7,validation_test_splits,6,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/FINAL/USCounty/cv_spec_xi_zero.yaml,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01,outcome_death_rate_100k_ge_2_intervention_complete_cov_ge_30_lag_2w_distance_kernel_8_start_2020_03_01,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/FINAL/USCountyVaccination/outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01,alternating_uv_grid_xi_zero,alternating_uv_grid_xi_zero,alternating_uv_grid_xi_zero__candidate_0002,alternating_uv_grid_xi_zero_candidate_0002,2,5,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/FINAL/USCountyVaccination/outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01/cv_runs/alternating_uv_grid_xi_zero/candidates/alternating_uv_grid_xi_zero_candidate_0002/fold_5
cv,7,validation_test_splits,6,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/FINAL/USCounty/cv_spec_xi_zero.yaml,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01,outcome_death_rate_100k_ge_2_intervention_complete_cov_ge_30_lag_2w_distance_kernel_8_start_2020_03_01,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/FINAL/USCountyVaccination/outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01,alternating_uv_grid_xi_zero,alternating_uv_grid_xi_zero,alternating_uv_grid_xi_zero__candidate_0002,alternating_uv_grid_xi_zero_candidate_0002,2,6,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/FINAL/USCountyVaccination/outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01/cv_runs/alternating_uv_grid_xi_zero/candidates/alternating_uv_grid_xi_zero_candidate_0002/fold_6
cv,7,validation_test_splits,6,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/FINAL/USCounty/cv_spec_xi_zero.yaml,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01,outcome_death_rate_100k_ge_2_intervention_complete_cov_ge_30_lag_2w_distance_kernel_8_start_2020_03_01,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/FINAL/USCountyVaccination/outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01,alternating_uv_grid_xi_zero,alternating_uv_grid_xi_zero,alternating_uv_grid_xi_zero__candidate_0002,alternating_uv_grid_xi_zero_candidate_0002,2,7,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/FINAL/USCountyVaccination/outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01/cv_runs/alternating_uv_grid_xi_zero/candidates/alternating_uv_grid_xi_zero_candidate_0002/fold_7
cv,7,validation_test_splits,6,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/FINAL/USCounty/cv_spec_xi_zero.yaml,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01,outcome_death_rate_100k_ge_2_intervention_complete_cov_ge_30_lag_2w_distance_kernel_8_start_2020_03_01,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/FINAL/USCountyVaccination/outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01,alternating_uv_grid_xi_zero,alternating_uv_grid_xi_zero,alternating_uv_grid_xi_zero__candidate_0003,alternating_uv_grid_xi_zero_candidate_0003,3,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/FINAL/USCountyVaccination/outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01/cv_runs/alternating_uv_grid_xi_zero/candidates/alternating_uv_grid_xi_zero_candidate_0003/fold_1
cv,7,validation_test_splits,6,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/FINAL/USCounty/cv_spec_xi_zero.yaml,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01,outcome_death_rate_100k_ge_2_intervention_complete_cov_ge_30_lag_2w_distance_kernel_8_start_2020_03_01,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/FINAL/USCountyVaccination/outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01,alternating_uv_grid_xi_zero,alternating_uv_grid_xi_zero,alternating_uv_grid_xi_zero__candidate_0003,alternating_uv_grid_xi_zero_candidate_0003,3,2,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/FINAL/USCountyVaccination/outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01/cv_runs/alternating_uv_grid_xi_zero/candidates/alternating_uv_grid_xi_zero_candidate_0003/fold_2
cv,7,validation_test_splits,6,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/FINAL/USCounty/cv_spec_xi_zero.yaml,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01,outcome_death_rate_100k_ge_2_intervention_complete_cov_ge_30_lag_2w_distance_kernel_8_start_2020_03_01,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/FINAL/USCountyVaccination/outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01,alternating_uv_grid_xi_zero,alternating_uv_grid_xi_zero,alternating_uv_grid_xi_zero__candidate_0003,alternating_uv_grid_xi_zero_candidate_0003,3,3,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/FINAL/USCountyVaccination/outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01/cv_runs/alternating_uv_grid_xi_zero/candidates/alternating_uv_grid_xi_zero_candidate_0003/fold_3
cv,7,validation_test_splits,6,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/FINAL/USCounty/cv_spec_xi_zero.yaml,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01,outcome_death_rate_100k_ge_2_intervention_complete_cov_ge_30_lag_2w_distance_kernel_8_start_2020_03_01,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/FINAL/USCountyVaccination/outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01,alternating_uv_grid_xi_zero,alternating_uv_grid_xi_zero,alternating_uv_grid_xi_zero__candidate_0003,alternating_uv_grid_xi_zero_candidate_0003,3,4,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/FINAL/USCountyVaccination/outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01/cv_runs/alternating_uv_grid_xi_zero/candidates/alternating_uv_grid_xi_zero_candidate_0003/fold_4
cv,7,validation_test_splits,6,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/FINAL/USCounty/cv_spec_xi_zero.yaml,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01,outcome_death_rate_100k_ge_2_intervention_complete_cov_ge_30_lag_2w_distance_kernel_8_start_2020_03_01,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/FINAL/USCountyVaccination/outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01,alternating_uv_grid_xi_zero,alternating_uv_grid_xi_zero,alternating_uv_grid_xi_zero__candidate_0003,alternating_uv_grid_xi_zero_candidate_0003,3,5,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/FINAL/USCountyVaccination/outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01/cv_runs/alternating_uv_grid_xi_zero/candidates/alternating_uv_grid_xi_zero_candidate_0003/fold_5
cv,7,validation_test_splits,6,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/FINAL/USCounty/cv_spec_xi_zero.yaml,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01,outcome_death_rate_100k_ge_2_intervention_complete_cov_ge_30_lag_2w_distance_kernel_8_start_2020_03_01,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/FINAL/USCountyVaccination/outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01,alternating_uv_grid_xi_zero,alternating_uv_grid_xi_zero,alternating_uv_grid_xi_zero__candidate_0003,alternating_uv_grid_xi_zero_candidate_0003,3,6,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/FINAL/USCountyVaccination/outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01/cv_runs/alternating_uv_grid_xi_zero/candidates/alternating_uv_grid_xi_zero_candidate_0003/fold_6
cv,7,validation_test_splits,6,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/FINAL/USCounty/cv_spec_xi_zero.yaml,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01,outcome_death_rate_100k_ge_2_intervention_complete_cov_ge_30_lag_2w_distance_kernel_8_start_2020_03_01,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/FINAL/USCountyVaccination/outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01,alternating_uv_grid_xi_zero,alternating_uv_grid_xi_zero,alternating_uv_grid_xi_zero__candidate_0003,alternating_uv_grid_xi_zero_candidate_0003,3,7,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/FINAL/USCountyVaccination/outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01/cv_runs/alternating_uv_grid_xi_zero/candidates/alternating_uv_grid_xi_zero_candidate_0003/fold_7
cv,7,validation_test_splits,6,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/FINAL/USCounty/cv_spec_xi_zero.yaml,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01,outcome_death_rate_100k_ge_2_intervention_complete_cov_ge_30_lag_2w_distance_kernel_8_start_2020_03_01,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/FINAL/USCountyVaccination/outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01,alternating_uv_grid_xi_zero,alternating_uv_grid_xi_zero,alternating_uv_grid_xi_zero__candidate_0004,alternating_uv_grid_xi_zero_candidate_0004,4,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/FINAL/USCountyVaccination/outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01/cv_runs/alternating_uv_grid_xi_zero/candidates/alternating_uv_grid_xi_zero_candidate_0004/fold_1
cv,7,validation_test_splits,6,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/FINAL/USCounty/cv_spec_xi_zero.yaml,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01,outcome_death_rate_100k_ge_2_intervention_complete_cov_ge_30_lag_2w_distance_kernel_8_start_2020_03_01,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/FINAL/USCountyVaccination/outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01,alternating_uv_grid_xi_zero,alternating_uv_grid_xi_zero,alternating_uv_grid_xi_zero__candidate_0004,alternating_uv_grid_xi_zero_candidate_0004,4,2,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/FINAL/USCountyVaccination/outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01/cv_runs/alternating_uv_grid_xi_zero/candidates/alternating_uv_grid_xi_zero_candidate_0004/fold_2
cv,7,validation_test_splits,6,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/FINAL/USCounty/cv_spec_xi_zero.yaml,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01,outcome_death_rate_100k_ge_2_intervention_complete_cov_ge_30_lag_2w_distance_kernel_8_start_2020_03_01,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/FINAL/USCountyVaccination/outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01,alternating_uv_grid_xi_zero,alternating_uv_grid_xi_zero,alternating_uv_grid_xi_zero__candidate_0004,alternating_uv_grid_xi_zero_candidate_0004,4,3,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/FINAL/USCountyVaccination/outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01/cv_runs/alternating_uv_grid_xi_zero/candidates/alternating_uv_grid_xi_zero_candidate_0004/fold_3
cv,7,validation_test_splits,6,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/FINAL/USCounty/cv_spec_xi_zero.yaml,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01,outcome_death_rate_100k_ge_2_intervention_complete_cov_ge_30_lag_2w_distance_kernel_8_start_2020_03_01,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/FINAL/USCountyVaccination/outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01,alternating_uv_grid_xi_zero,alternating_uv_grid_xi_zero,alternating_uv_grid_xi_zero__candidate_0004,alternating_uv_grid_xi_zero_candidate_0004,4,4,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/FINAL/USCountyVaccination/outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01/cv_runs/alternating_uv_grid_xi_zero/candidates/alternating_uv_grid_xi_zero_candidate_0004/fold_4
cv,7,validation_test_splits,6,1,/orcd/home/002/phevosp/MPLE-Causal-Inference/data/configs/FINAL/USCounty/cv_spec_xi_zero.yaml,outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01,outcome_death_rate_100k_ge_2_intervention_complete_cov_ge_30_lag_2w_distance_kernel_8_start_2020_03_01,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/FINAL/USCountyVaccination/outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01,alternating_uv_grid_xi_zero,alternating_uv_grid_xi_zero,alternating_uv_grid_xi_zero__candidate_0004,alternating_uv_grid_xi_zero_candidate_0004,4,5,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/FINAL/USCountyVaccination/outcome_death_rate_100k_ge_2__intervention_complete_cov_ge_30__lag_2w__distance_kernel_8__start_2020_03_01/cv_runs/alternating_uv_grid_xi_zero/candidates/alternating_uv_grid_xi_zero_candidate_0004/fold_5
